Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DARLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON 132/6KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON EAST,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON WEST,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
DENWICK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
DUNSTON 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
DUNSTON 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
DURHAM EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
EASTFIELD,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
EASTGATE CEMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
ELVINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
FARADAY STREET,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,2.218,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
FISHBURN,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,3.947,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
FLATWORTH CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
FOSS ISLANDS,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
FOSSWAY 33/11KV,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
FOURSTONES 20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
FYLANDS BRIDGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
GALE LANE,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
GARWOOD STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
GATESHEAD EAST,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,6.555,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
GRANGETOWN,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,13.098,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
GREATHAM,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,11.674,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
GUISBOROUGH T1 T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HARLOW GREEN,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HARMIRE BRIDGE,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HARRATON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HARROGATE 132/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HARROGATE WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HARTMOOR 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HAWTHORN PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HAXBY ROAD T2 T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HEBBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HEDWORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HEIGHINGTON,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HEXHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HIGH BARMSTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HIGH FLATTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HOUGHTON,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,6.745,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HOWDON,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HUNTINGTON NEW LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
HUSTHWAITE 33/11KV,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
JARROW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
KENTON,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
KIELDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
KILLINGWORTH,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
KIRBYMOORSIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
LINTON 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
LONGBENTON,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,1.549,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
LOW SPENNYMOOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
LYNEMOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
MADDISON STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
MALLEABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
MALTON,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
MEADOWFIELD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
MELROSEGATE 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed non-renewable generation capacity (MW)
